text,label
جبران باسيل كذاب منافق عبد للدينار والدرهم,abusive
ولكن الجواهري الكبير قال سلاما ايها الاسد سلمت ويسلم البلد وتسلم امه فخرت بانك فخر من تلد ,normal
الحمرنة وراثة او مجهود فردي,normal
 جبران باسيل بدو يعلّم لندن و واشنطن كيفية إدارة بلد من دون موازنة,normal
عفواُ بس لو بتوضحي مين قصدك رئيسي؟ ,normal
والله أنتم أغبى ناس الأرض هناك مثل لبناني يقول نكاية بالطهارة شخاخ,abusive
ما احمرك ياشلاش الخنزير,abusive
منكون هبل اذا مفكرين جبران باسيل مش قابض حق تصاريحو وخاصة أمن اسرائيل وحقها بالوجود,normal
الدم بيرخصلك الله محيي اصلك ,normal
عنوان غلط اولا هو ولا مرة حكي عن الثلث,normal
لأول مره اتفق معك بحظور البهيم تميم إلى لبنان زادت الزباله كيس زباله   ,abusive
بيستاهل اكتر من هيك ,normal
معك حق ما في دولة والله عجيب أمرك مبارح كنت بعدك عم تسب الدولة والاجهزة الأمنية هلق صار وين الدولة ,normal
مشكور,normal
يلعنك منافق,abusive
انتصر على مين ياجحش على شعبو هو صرماية برجل بوتين وخامنئي,abusive
هيدا بكرا بيضب اغراضه وببلحق ربعه بس يبطل اله خبز هون ,normal
مياوم شخص بيشتغل كل يوم ضد جبران باسيل,normal
شلة بهايم معاقين,abusive
كول خرا يا حمار يا زبالة يا نكرة,abusive
وئام قديش قابض عليها هااااي,normal
من هيك وقفتو مع جبران باسيل ب انتخابات الجامعة اللبنانية لما قرر يقاطع ب وجه المثالثة,normal
انت مين قاريك؟ واحد حقود بدك تمشى العالم على ذوقك,abusive
ممجوج ولو,normal
سخيفة وبجم تدمر بلدكم واساكم تعبدوا اسيادكم,abusive
طعمرك بس لانه ما عم يرميلك عضمة لتمصها مقهور منه ,abusive
مؤتمر صحافي يجمع وزير الخارجية جبران باسيل والامين العام لجامعة الدول العربية أحمد ابو الغيط لعرض نتائج اجتماع اللجنة,normal
ولك احكي عقداك شو خصك بمحمود درويش ,normal
قلمك واضح وللحق ينحني للاسف معاليك كانو ناطرين موتك بس الله كتبلك عمر لانك صاحب حق والله يحب الحق,normal
لا يصح إلا الصحيح ,normal
يحتاج اكثر من حذاء ,normal
المذهب أسدي كلب,abusive
انت القائد ,normal
الجولان معن يا أرنب,normal
سورية قلب الامة العربية ,normal
فاسد ,abusive
رحم الله الشهيد وسام الحسن ,normal
كلما كثر منتقديك تكون انت المحق دعهم بغيظهم يموتون سوريا تنتصر وحلفائها يحتفلون والسعودية تذل وحلفائها  ,normal
ثم تكون شيوعية على منهاج الماركسية,normal
صحيح يا نعال كما انتم يولّى عليكم من دحلان الزفت الى عزمي قذارة,abusive
الحقارة حينما تنطق وزير خارجية لبنان جبران باسيل مثالاً,abusive
كم نحتاج لشرفاء أمثالك حتى يكون لهذا الوطن عز وأمان ,normal
جبران باسيل يذكرني بشخصية فهمان فرقة ابو سليم الطبل,normal
حبيب فياض مصاب بعقدة باسيلوفوبيا,normal
شاحت الوجييه الله يخزيه وين ماكان هو وعزمي فشاره والعصملي حريم السلطان ,abusive
هو ما قال اسرائيل لها حق بالأمان مين عم يترجملك يا أخ,normal
يا جماعة والله الفيس بوك بلشتو مشان طبق بنت وما بعرف كيف وصلت لهون,normal
شيل عينك عن لبنان انت و كل كلب متلك حكايتك و غير هيك انشالله بتنباع بالعزى,abusive
جبران باسيل بدو يعمّر سوريا و المشرق  و نحن جسر الكولا صار يفنتر تحتو وقت العاصفة سعاد السعدانة لبنان,normal
ما حارقلكم قلبكم غير لبنان يا كلاب,abusive
نشالله يكون وعي ضميرك وتعترف بجريمتك بما أنا دلأل واضحه ,normal
يلعنك تيس وبالليل بتتحول خنزير,abusive
ما عطوك الخوة الهيئة   ,normal
انت بتضب لسانك احسن ما ما نقبعو من شلوشو يا شليش طز فيك و بشار قاتل الاطفال,abusive
خراس سب رمزي و ليو لا,abusive
بفتكر إنت بتتقن المكر والعهر    ,abusive
هلق صاروا ولاد غازي كنعان يا فاشل  كنت ترتعب بس تسمع بأسمو,abusive
اذا بيقولولك ما بينضهر ليلة راس السنة لكين مين كل هول يللي بيكونوا عاملين كل هالعجقة السير,normal
بس يحكي جبران باسيل,normal
جبران باسيل عليه اللعنة,abusive
على فكرة قطر تأهلت لنصف نهائي كأس آسيا    ,normal
وهل اصبح وئام وهاب قاضيا يبرئ المظلوم ويسجن المذنب بأدلة من فجوره وقوة من عمالته لنظام دمشق وزحفه,normal
لماذا تنتقد قطر فقط الامارات والسعوديه نفس النهج ,normal
امممم عادي عساس انت الجميل خراس وسد نيعك,abusive
هدول نفسون وبكل أريحية بقولوا ابو هُريرة رضي الله عنه,normal
عندما تكون القمة العربية على أرض قرارها مختطف إيرانيا عبر ميليشيا حزب الله,normal
سلامة هضامتك من الزناخة ميشان هيك رح أعملك بلوك هون وتابعني عالشاشة,normal
اخ الحمدالله خسروا الكلاب  هلا فيني موت بسلام,hate
وئام وهاب من أشرف الخلق سياسي صريح صادق وطني مخلص ,normal
اشتقنا لحوارات دراما من نوع انتِ وحدة كاسرة وفاجرة ولقيطة وبنت حقلة,abusive
مدرسة ميشال عون بترفع الراس✌ ,normal
ياابو ريدا بدك تستشهد بكلام مظفر النواب لازم تكون انسان حر مو انسان طرطور ,abusive
ما حدا شادد ع مشدو غير ولاد عمومتو وجيران القراب والأقرب حاج يعملنا فيها قضية درزية ماحدا قاريه ,normal
كمثل من يقتحم مباني الدولة شو منسمي,normal
اه يا طبل الفتنة انت ,normal
لعلها الطريق لدولة المواطنة ,normal
مسمة مش بانتقاد الموقف بالعكس انتقدوا خيي بس بلا شخصي متل ما انتوا دولة ال,normal
هل تعلم أن عتاد الملازم هو عبارة عن بدلة عسكرية وسلاح بقيمة  وقف أمام الصهيوني الذي يرتدي عتاد بقيمة ؟,normal
طبيعي تكتشف ناس دجالين بحياتك بس المش طبيعي تكتشف فيهن هالشي وينسّوك ياه كل مرة 😀 ,normal
مش مهم  المهم انها بتدفعلوا ,normal
كول هوا شايفني خايف منك يعني هواي عليك وعل امارات شعب ما يجي بالاحترام طز فيك وبلدك,hate
انت يا عبد الريال والمنشار ورح ضل قلك كول هوا وارجاع لورا,abusive
ال العرصى اللي بشغلهن ,abusive
معك حق معاليك ما حدا بيعطي ببلاش كلو بدنا ندفع حقو ان كان من قطر او السعودية أو إيران,normal
شكرا تيمور جنبلاط على ترميم طريق الجاهلية منطقة هذا الشاذ وئام وهاب خلي كل العالم تشوف بتطلع بتاكل خرا ,abusive
كول هوا هوا كول يا طبل,abusive
جبران باسيل فخر الصناعة العونية الباسيلية و   ♀ ,normal
المخلوقة متنحةقال يا تطبخني يا ترجعني لبيت أهلي,normal
حقيري المنحبكجي البلد خربت لأنو رئيسك الساقط أعدم مجد خولاني و فلت أبو محمد الجولاني وشكراً,abusive
